CNPJ_FUNDO,DT_COMPTC,VL_PATRIM_LIQ
08.971.898/0001-57,2012-04-16,657076365.59
08.971.898/0001-57,2012-04-17,656298385.56
08.971.898/0001-57,2012-04-18,656767121.64
08.971.898/0001-57,2012-04-19,656521970.43
08.971.898/0001-57,2012-04-20,656286228.59
08.971.898/0001-57,2012-04-23,655939480.41
08.971.898/0001-57,2012-04-24,656842167.68
08.971.898/0001-57,2012-04-25,655547355.06
08.971.898/0001-57,2012-04-26,653984658.03
08.971.898/0001-57,2012-04-27,653163206.31
08.971.898/0001-57,2012-04-30,654109927.7
08.971.898/0001-57,2012-05-02,655853568.59
08.971.898/0001-57,2012-05-03,651896741.13
08.971.898/0001-57,2012-05-04,656863788.99
08.971.898/0001-57,2012-05-07,658291955.49
08.971.898/0001-57,2012-05-08,656454208.42
08.971.898/0001-57,2012-05-09,654726880.23
08.971.898/0001-57,2012-05-10,656679677.08
08.971.898/0001-57,2012-05-11,655749809.99
08.971.898/0001-57,2012-05-14,655711182.59
08.971.898/0001-57,2012-05-15,656654978.3
08.971.898/0001-57,2012-05-16,658503856.6
08.971.898/0001-57,2012-05-17,657339209.41
08.971.898/0001-57,2012-05-18,659851647.39
08.971.898/0001-57,2012-05-21,660099663.78
08.971.898/0001-57,2012-05-22,657027966.29
08.971.898/0001-57,2012-05-23,658227305.26
08.971.898/0001-57,2012-05-24,656037032.64
08.971.898/0001-57,2012-05-25,657460225.89
08.971.898/0001-57,2012-05-28,657953026.76
08.971.898/0001-57,2012-05-29,657347503.7
08.971.898/0001-57,2012-05-30,656382141.84
08.971.898/0001-57,2012-05-31,654004556.34
08.971.898/0001-57,2012-06-01,654025901.8
08.971.898/0001-57,2012-06-04,650923330.97
08.971.898/0001-57,2012-06-05,649869501.88
08.971.898/0001-57,2012-06-06,649167208.85
08.971.898/0001-57,2012-06-08,650874460.41
08.971.898/0001-57,2012-06-11,648444463.35
08.971.898/0001-57,2012-06-12,648180289.7
08.971.898/0001-57,2012-06-13,649394733.85
08.971.898/0001-57,2012-06-14,648810399.42
08.971.898/0001-57,2012-06-15,647746608.21
08.971.898/0001-57,2012-06-18,648931967.52
08.971.898/0001-57,2012-06-19,648326383.18
08.971.898/0001-57,2012-06-20,647925240.61
08.971.898/0001-57,2012-06-21,649534074.57
08.971.898/0001-57,2012-06-22,649730837.51
08.971.898/0001-57,2012-06-25,649322631.08
08.971.898/0001-57,2012-06-26,648454763.5
08.971.898/0001-57,2012-06-27,648151368.95
08.971.898/0001-57,2012-06-28,647529564.76
08.971.898/0001-57,2012-06-29,653117042.32
08.971.898/0001-57,2012-07-02,654096741.49
08.971.898/0001-57,2012-07-03,655214315.1
08.971.898/0001-57,2012-07-04,617081881.58
08.971.898/0001-57,2012-07-05,618853845.78
08.971.898/0001-57,2012-07-06,623490069.26
08.971.898/0001-57,2012-07-09,622343473.29
08.971.898/0001-57,2012-07-10,624451204.95
08.971.898/0001-57,2012-07-11,627511332.52
08.971.898/0001-57,2012-07-12,627270981.74
08.971.898/0001-57,2012-07-13,625809708.68
08.971.898/0001-57,2012-07-16,625056367.9
08.971.898/0001-57,2012-07-17,620647733.84
08.971.898/0001-57,2012-07-18,617286793.24
08.971.898/0001-57,2012-07-19,618961786.92
08.971.898/0001-57,2012-07-20,618248978.97
08.971.898/0001-57,2012-07-23,619018451.3
08.971.898/0001-57,2012-07-24,620223165.13
08.971.898/0001-57,2012-07-25,621488615.24
08.971.898/0001-57,2012-07-26,620380971.56
08.971.898/0001-57,2012-07-27,617826878.96
08.971.898/0001-57,2012-07-30,622835104.9
08.971.898/0001-57,2012-07-31,628019939.61
08.971.898/0001-57,2012-08-01,630299672.51
08.971.898/0001-57,2012-08-02,629405382.69
08.971.898/0001-57,2012-08-03,625711991.13
08.971.898/0001-57,2012-08-06,624483218.3
08.971.898/0001-57,2012-08-07,625105856.92
08.971.898/0001-57,2012-08-08,626425103.57
08.971.898/0001-57,2012-08-09,626447351.05
08.971.898/0001-57,2012-08-10,624349480.36
08.971.898/0001-57,2012-08-13,624904168.83
08.971.898/0001-57,2012-08-14,624647516.29
08.971.898/0001-57,2012-08-15,624913190.17
08.971.898/0001-57,2012-08-16,622846397.95
08.971.898/0001-57,2012-08-17,622186160.7
08.971.898/0001-57,2012-08-20,620811384.88
08.971.898/0001-57,2012-08-21,621472307.91
08.971.898/0001-57,2012-08-22,621199822.11
08.971.898/0001-57,2012-08-23,621105895.21
08.971.898/0001-57,2012-08-24,621008597.93
08.971.898/0001-57,2012-08-27,620618241.78
08.971.898/0001-57,2012-08-28,621191531.33
08.971.898/0001-57,2012-08-29,621849917.44
08.971.898/0001-57,2012-08-30,623073606.19
08.971.898/0001-57,2012-08-31,621801838.99
08.971.898/0001-57,2012-09-03,622197752.08
08.971.898/0001-57,2012-09-04,622716544.77
08.971.898/0001-57,2012-09-05,622514603.49
08.971.898/0001-57,2012-09-06,621070563.13
08.971.898/0001-57,2012-09-10,618390729.4
08.971.898/0001-57,2012-09-11,617701217.93
08.971.898/0001-57,2012-09-12,618298196.37
08.971.898/0001-57,2012-09-13,619415362.1
08.971.898/0001-57,2012-09-14,617374016.41
08.971.898/0001-57,2012-09-17,616813014.38
08.971.898/0001-57,2012-09-18,617305870.48
08.971.898/0001-57,2012-09-19,616866143.94
08.971.898/0001-57,2012-09-20,627118457.1
08.971.898/0001-57,2012-09-21,625616146.75
08.971.898/0001-57,2012-09-24,626573233.72
08.971.898/0001-57,2012-09-25,632983035.9
08.971.898/0001-57,2012-09-26,632430915.74
08.971.898/0001-57,2012-09-27,632370332.86
08.971.898/0001-57,2012-09-28,631033152.17
08.971.898/0001-57,2012-10-01,632339992.65
08.971.898/0001-57,2012-10-02,632610047.3
08.971.898/0001-57,2012-10-03,632887404.3
08.971.898/0001-57,2012-10-04,631842446.21
08.971.898/0001-57,2012-10-05,633023065.62
08.971.898/0001-57,2012-10-08,631930641.35
08.971.898/0001-57,2012-10-09,631895219.1
08.971.898/0001-57,2012-10-10,631380423.83
08.971.898/0001-57,2012-10-11,632959418.57
08.971.898/0001-57,2012-10-15,632504063.6
08.971.898/0001-57,2012-10-16,633098770.07
08.971.898/0001-57,2012-10-17,646098707.67
08.971.898/0001-57,2012-10-18,646338969.96
08.971.898/0001-57,2012-10-19,646470413.81
08.971.898/0001-57,2012-10-22,647062065.84
08.971.898/0001-57,2012-10-23,647871418.79
08.971.898/0001-57,2012-10-24,648119832.46
08.971.898/0001-57,2012-10-25,648229573.47
08.971.898/0001-57,2012-10-26,647489095.76
08.971.898/0001-57,2012-10-29,646771718.71
08.971.898/0001-57,2012-10-30,646560021.03
08.971.898/0001-57,2012-10-31,646859160.63
08.971.898/0001-57,2012-11-01,646607511.94
08.971.898/0001-57,2012-11-05,647340641.36
08.971.898/0001-57,2012-11-06,647469183.23
08.971.898/0001-57,2012-11-07,647421317.1
08.971.898/0001-57,2012-11-08,646393545.91
08.971.898/0001-57,2012-11-09,645043402.41
08.971.898/0001-57,2012-11-12,643937529.93
08.971.898/0001-57,2012-11-13,643943236.53
08.971.898/0001-57,2012-11-14,641835613.83
08.971.898/0001-57,2012-11-16,642579760.25
08.971.898/0001-57,2012-11-19,642566332.32
08.971.898/0001-57,2012-11-20,642764819.78
08.971.898/0001-57,2012-11-21,642188488.23
08.971.898/0001-57,2012-11-22,642344458.93
08.971.898/0001-57,2012-11-23,643792158.94
08.971.898/0001-57,2012-11-26,642961736.31
08.971.898/0001-57,2012-11-27,644913543.84
08.971.898/0001-57,2012-11-28,645445860.56
08.971.898/0001-57,2012-11-29,645289883.01
08.971.898/0001-57,2012-11-30,645160000.38
08.971.898/0001-57,2012-12-03,647056599.08
08.971.898/0001-57,2012-12-04,649996326.91
08.971.898/0001-57,2012-12-05,650257452.12
08.971.898/0001-57,2012-12-06,653331150.3
08.971.898/0001-57,2012-12-07,652892415.33
08.971.898/0001-57,2012-12-10,653469351.76
08.971.898/0001-57,2012-12-11,652852069.18
08.971.898/0001-57,2012-12-12,655011451.51
08.971.898/0001-57,2012-12-13,665079425.85
08.971.898/0001-57,2012-12-14,664033839.88
08.971.898/0001-57,2012-12-17,664529790.98
08.971.898/0001-57,2012-12-18,665510151.5
08.971.898/0001-57,2012-12-19,666154772.88
08.971.898/0001-57,2012-12-20,666621775.17
08.971.898/0001-57,2012-12-21,665431977.15
08.971.898/0001-57,2012-12-24,665398462.48
08.971.898/0001-57,2012-12-26,665037649.65
08.971.898/0001-57,2012-12-27,664942170.93
08.971.898/0001-57,2012-12-28,666000342.86
08.971.898/0001-57,2012-12-31,666662444.34
08.971.898/0001-57,2013-01-02,667808312.18
08.971.898/0001-57,2013-01-03,669488172.94
08.971.898/0001-57,2013-01-04,668073858.81
08.971.898/0001-57,2013-01-07,667815636.47
08.971.898/0001-57,2013-01-08,665442264.25
08.971.898/0001-57,2013-01-09,666936835.08
08.971.898/0001-57,2013-01-10,667453215.2
08.971.898/0001-57,2013-01-11,667107290.94
08.971.898/0001-57,2013-01-14,666453798.04
08.971.898/0001-57,2013-01-15,666657582.81
08.971.898/0001-57,2013-01-16,666330132.78
08.971.898/0001-57,2013-01-17,667080567.01
08.971.898/0001-57,2013-01-18,666642043.36
08.971.898/0001-57,2013-01-21,667124050.04
08.971.898/0001-57,2013-01-22,666321911.38
08.971.898/0001-57,2013-01-23,677559853.35
08.971.898/0001-57,2013-01-24,676910284.55
08.971.898/0001-57,2013-01-25,675346451.16
08.971.898/0001-57,2013-01-28,674931629.89
08.971.898/0001-57,2013-01-29,675102552.56
08.971.898/0001-57,2013-01-30,674389153.19
08.971.898/0001-57,2013-01-31,673821114.18
08.971.898/0001-57,2013-02-01,673238018.06
08.971.898/0001-57,2013-02-04,672014929.45
08.971.898/0001-57,2013-02-05,671752882.79
08.971.898/0001-57,2013-02-06,670527932.99
08.971.898/0001-57,2013-02-07,670457501.84
08.971.898/0001-57,2013-02-08,668738800.56
08.971.898/0001-57,2013-02-13,668133910.11
08.971.898/0001-57,2013-02-14,667876774.28
08.971.898/0001-57,2013-02-15,668744039.62
08.971.898/0001-57,2013-02-18,667050100.96
08.971.898/0001-57,2013-02-19,665303267.51
08.971.898/0001-57,2013-02-20,665133411.07
08.971.898/0001-57,2013-02-21,663324698.33
08.971.898/0001-57,2013-02-22,662737796.18
08.971.898/0001-57,2013-02-25,661861051.72
08.971.898/0001-57,2013-02-26,661920258.47
08.971.898/0001-57,2013-02-27,662524733.56
08.971.898/0001-57,2013-02-28,661704161.76
08.971.898/0001-57,2013-03-01,662221246.71
08.971.898/0001-57,2013-03-04,661843725.5
08.971.898/0001-57,2013-03-05,662405176.66
08.971.898/0001-57,2013-03-06,662773353.77
08.971.898/0001-57,2013-03-07,663597924.18
08.971.898/0001-57,2013-03-08,664286794.14
08.971.898/0001-57,2013-03-11,665111763.87
08.971.898/0001-57,2013-03-12,664313051.16
08.971.898/0001-57,2013-03-13,664949128.2
08.971.898/0001-57,2013-03-14,664762416.35
08.971.898/0001-57,2013-03-15,663242161.05
08.971.898/0001-57,2013-03-18,664597578.65
08.971.898/0001-57,2013-03-19,684673456.83
08.971.898/0001-57,2013-03-20,684337469.37
08.971.898/0001-57,2013-03-21,683347922.65
08.971.898/0001-57,2013-03-22,683076709.64
08.971.898/0001-57,2013-03-25,684029500.94
08.971.898/0001-57,2013-03-26,682949679.71
08.971.898/0001-57,2013-03-27,684108312.18
08.971.898/0001-57,2013-03-28,682636991.07
08.971.898/0001-57,2013-04-01,680993116.13
08.971.898/0001-57,2013-04-02,679086853.55
08.971.898/0001-57,2013-04-03,677283079.71
08.971.898/0001-57,2013-04-04,676503880.93
08.971.898/0001-57,2013-04-05,678143420.24
08.971.898/0001-57,2013-04-08,678918698.47
08.971.898/0001-57,2013-04-09,680115593.14
08.971.898/0001-57,2013-04-10,682760655.92
08.971.898/0001-57,2013-04-11,682401713.92
08.971.898/0001-57,2013-04-12,682482898.42
08.971.898/0001-57,2013-04-15,680583432.49
08.971.898/0001-57,2013-04-16,679510742.63
08.971.898/0001-57,2013-04-17,678974446.4
08.971.898/0001-57,2013-04-18,682749069.03
08.971.898/0001-57,2013-04-19,702579631.06
08.971.898/0001-57,2013-04-22,702299382.44
08.971.898/0001-57,2013-04-23,702369917.79
08.971.898/0001-57,2013-04-24,702520066.96
08.971.898/0001-57,2013-04-25,699631416.46
08.971.898/0001-57,2013-04-26,707184017.66
08.971.898/0001-57,2013-04-29,707814023.74
08.971.898/0001-57,2013-04-30,708754787.54
08.971.898/0001-57,2013-05-02,713225358.18
08.971.898/0001-57,2013-05-03,711495073.75
08.971.898/0001-57,2013-05-06,711205352.5
08.971.898/0001-57,2013-05-07,713657968.72
08.971.898/0001-57,2013-05-08,717457087.65
08.971.898/0001-57,2013-05-09,721086936.3
08.971.898/0001-57,2013-05-10,719279413.17
08.971.898/0001-57,2013-05-13,712681662.4
08.971.898/0001-57,2013-05-14,705744057.15
08.971.898/0001-57,2013-05-15,703604432.25
08.971.898/0001-57,2013-05-16,700037649.39
08.971.898/0001-57,2013-05-17,700769461.34
08.971.898/0001-57,2013-05-20,700164657.81
08.971.898/0001-57,2013-05-21,701576550.57
08.971.898/0001-57,2013-05-22,703850638.55
08.971.898/0001-57,2013-05-23,703128128.76
08.971.898/0001-57,2013-05-24,700491718.65
08.971.898/0001-57,2013-05-27,699479404.04
08.971.898/0001-57,2013-05-28,700524762.95
08.971.898/0001-57,2013-05-29,701552823.92
08.971.898/0001-57,2013-05-31,698353615.29
08.971.898/0001-57,2013-06-03,695521077.4
08.971.898/0001-57,2013-06-04,702979829.21
08.971.898/0001-57,2013-06-05,701722912.77
08.971.898/0001-57,2013-06-06,699562077.52
08.971.898/0001-57,2013-06-07,697903225.13
08.971.898/0001-57,2013-06-10,691623297.57
08.971.898/0001-57,2013-06-11,689574501.56
08.971.898/0001-57,2013-06-12,689114868.28
08.971.898/0001-57,2013-06-13,692998229.38
08.971.898/0001-57,2013-06-14,686306385.91
08.971.898/0001-57,2013-06-17,685667946.83
08.971.898/0001-57,2013-06-18,686792483.15
08.971.898/0001-57,2013-06-19,692114370.72
08.971.898/0001-57,2013-06-20,699323553.89
08.971.898/0001-57,2013-06-21,693762236.3
08.971.898/0001-57,2013-06-24,695334925.6
08.971.898/0001-57,2013-06-25,697403726.36
08.971.898/0001-57,2013-06-26,696947615.11
08.971.898/0001-57,2013-06-27,696031161.47
08.971.898/0001-57,2013-06-28,695060159.93
08.971.898/0001-57,2013-07-01,695293553.49
08.971.898/0001-57,2013-07-02,696816944.2
08.971.898/0001-57,2013-07-03,699192742.82
08.971.898/0001-57,2013-07-04,698383512.37
08.971.898/0001-57,2013-07-05,700440913.94
08.971.898/0001-57,2013-07-08,700394893.53
08.971.898/0001-57,2013-07-09,700285494.26
08.971.898/0001-57,2013-07-10,700013281.74
08.971.898/0001-57,2013-07-11,697158009.49
08.971.898/0001-57,2013-07-12,696863524.27
08.971.898/0001-57,2013-07-15,694951575.05
08.971.898/0001-57,2013-07-16,696142566.96
08.971.898/0001-57,2013-07-17,695944360.85
08.971.898/0001-57,2013-07-18,697834408.18
08.971.898/0001-57,2013-07-19,700605747.31
08.971.898/0001-57,2013-07-22,699959816.39
08.971.898/0001-57,2013-07-23,698218555.5
08.971.898/0001-57,2013-07-24,697962554.13
08.971.898/0001-57,2013-07-25,697112846.85
08.971.898/0001-57,2013-07-26,694073935.39
08.971.898/0001-57,2013-07-29,691829323.72
08.971.898/0001-57,2013-07-30,689956179.93
08.971.898/0001-57,2013-07-31,687774943.55
08.971.898/0001-57,2013-08-01,687442012.49
08.971.898/0001-57,2013-08-02,685174279.52
08.971.898/0001-57,2013-08-05,686271667.37
08.971.898/0001-57,2013-08-06,683524133.38
08.971.898/0001-57,2013-08-07,682554687.66
08.971.898/0001-57,2013-08-08,681098539.59
08.971.898/0001-57,2013-08-09,680181505.12
08.971.898/0001-57,2013-08-12,676875026.12
08.971.898/0001-57,2013-08-13,676054904.7
08.971.898/0001-57,2013-08-14,678939344
08.971.898/0001-57,2013-08-15,683548838.61
08.971.898/0001-57,2013-08-16,690790728.13
08.971.898/0001-57,2013-08-19,710042334.99
08.971.898/0001-57,2013-08-20,710469751.8
08.971.898/0001-57,2013-08-21,712678596.57
08.971.898/0001-57,2013-08-22,713234229.04
08.971.898/0001-57,2013-08-23,710565598.92
08.971.898/0001-57,2013-08-26,709573265.13
08.971.898/0001-57,2013-08-27,709906657.13
08.971.898/0001-57,2013-08-28,717374839.88
08.971.898/0001-57,2013-08-29,688857403.68
08.971.898/0001-57,2013-08-30,689499951.54
08.971.898/0001-57,2013-09-02,690075630.87
08.971.898/0001-57,2013-09-03,690439384.09
08.971.898/0001-57,2013-09-04,689771475.45
08.971.898/0001-57,2013-09-05,689728475.06
08.971.898/0001-57,2013-09-06,687228994.99
08.971.898/0001-57,2013-09-09,685743852.99
08.971.898/0001-57,2013-09-10,686216446.49
08.971.898/0001-57,2013-09-11,686500654.72
08.971.898/0001-57,2013-09-12,687534648.7
08.971.898/0001-57,2013-09-13,685500434.97
08.971.898/0001-57,2013-09-16,681593463.98
08.971.898/0001-57,2013-09-17,672978292.95
08.971.898/0001-57,2013-09-18,667834386.68
08.971.898/0001-57,2013-09-19,664030305.97
08.971.898/0001-57,2013-09-20,666742225.09
08.971.898/0001-57,2013-09-23,664626063.33
08.971.898/0001-57,2013-09-24,664854631.76
08.971.898/0001-57,2013-09-25,666315050.63
08.971.898/0001-57,2013-09-26,666909111.79
08.971.898/0001-57,2013-09-27,669271621.52
08.971.898/0001-57,2013-09-30,671348295.46
08.971.898/0001-57,2013-10-01,673480251.16
08.971.898/0001-57,2013-10-02,672505807.45
08.971.898/0001-57,2013-10-03,672185736.22
08.971.898/0001-57,2013-10-04,672819668.54
08.971.898/0001-57,2013-10-07,674409794.59
08.971.898/0001-57,2013-10-08,674584383.27
08.971.898/0001-57,2013-10-09,674705136.95
08.971.898/0001-57,2013-10-10,674076905.81
08.971.898/0001-57,2013-10-11,673920096.02
08.971.898/0001-57,2013-10-14,676879549.19
08.971.898/0001-57,2013-10-15,676571281.1
08.971.898/0001-57,2013-10-16,675437855.85
08.971.898/0001-57,2013-10-17,672937676.54
08.971.898/0001-57,2013-10-18,671221482.92
08.971.898/0001-57,2013-10-21,672457388.33
08.971.898/0001-57,2013-10-22,672907178.46
08.971.898/0001-57,2013-10-23,670314730.41
08.971.898/0001-57,2013-10-24,667305371.79
08.971.898/0001-57,2013-10-25,664552653.89
08.971.898/0001-57,2013-10-28,665724499.63
08.971.898/0001-57,2013-10-29,666270538.05
08.971.898/0001-57,2013-10-30,664280828.19
08.971.898/0001-57,2013-10-31,665740369.6
08.971.898/0001-57,2013-11-01,665580416.96
08.971.898/0001-57,2013-11-04,666002605.61
08.971.898/0001-57,2013-11-05,667485597.75
08.971.898/0001-57,2013-11-06,667175777.61
08.971.898/0001-57,2013-11-07,666223531.22
08.971.898/0001-57,2013-11-08,667478105.26
08.971.898/0001-57,2013-11-11,669103859.72
08.971.898/0001-57,2013-11-12,669954551.18
08.971.898/0001-57,2013-11-13,670106563.69
08.971.898/0001-57,2013-11-14,671439784.38
08.971.898/0001-57,2013-11-18,670565316.7
08.971.898/0001-57,2013-11-19,669969143.72
08.971.898/0001-57,2013-11-20,670138690.56
08.971.898/0001-57,2013-11-21,672013181.83
08.971.898/0001-57,2013-11-22,672494548.48
08.971.898/0001-57,2013-11-25,672640615.74
08.971.898/0001-57,2013-11-26,672585277.13
08.971.898/0001-57,2013-11-27,674981797.85
08.971.898/0001-57,2013-11-28,676204829.04
08.971.898/0001-57,2013-11-29,676978408.51
08.971.898/0001-57,2013-12-02,678221245.44
08.971.898/0001-57,2013-12-03,678675738.99
08.971.898/0001-57,2013-12-04,679589791.71
08.971.898/0001-57,2013-12-05,678043637.02
08.971.898/0001-57,2013-12-06,678453887.48
08.971.898/0001-57,2013-12-09,678941810.9
08.971.898/0001-57,2013-12-10,679335939.32
08.971.898/0001-57,2013-12-11,680075001.15
08.971.898/0001-57,2013-12-12,681622325.86
08.971.898/0001-57,2013-12-13,682463110.02
08.971.898/0001-57,2013-12-16,682839837.22
08.971.898/0001-57,2013-12-17,681804753.81
08.971.898/0001-57,2013-12-18,684189638.96
08.971.898/0001-57,2013-12-19,685341830.31
08.971.898/0001-57,2013-12-20,686081636.26
08.971.898/0001-57,2013-12-23,685139021.37
08.971.898/0001-57,2013-12-24,685395259.06
08.971.898/0001-57,2013-12-26,686513122.51
08.971.898/0001-57,2013-12-27,686789148
08.971.898/0001-57,2013-12-30,687963307.71
08.971.898/0001-57,2013-12-31,688432476.08
08.971.898/0001-57,2014-01-02,687116595.77
08.971.898/0001-57,2014-01-03,688285205.06
08.971.898/0001-57,2014-01-06,687229537.54
08.971.898/0001-57,2014-01-07,687112455.46
08.971.898/0001-57,2014-01-08,688503530.05
08.971.898/0001-57,2014-01-09,689251046
08.971.898/0001-57,2014-01-10,687729340.91
08.971.898/0001-57,2014-01-13,687542491.94
08.971.898/0001-57,2014-01-14,686905265.39
08.971.898/0001-57,2014-01-15,688003372.61
08.971.898/0001-57,2014-01-16,686367670.66
08.971.898/0001-57,2014-01-17,685600160.16
08.971.898/0001-57,2014-01-20,683144807.91
08.971.898/0001-57,2014-01-21,682234794.15
08.971.898/0001-57,2014-01-22,682114501.16
08.971.898/0001-57,2014-01-23,682023328.87
08.971.898/0001-57,2014-01-24,680875522.27
08.971.898/0001-57,2014-01-27,684874517.28
08.971.898/0001-57,2014-01-28,685794877.44
08.971.898/0001-57,2014-01-29,686237965.76
08.971.898/0001-57,2014-01-30,682799753.45
08.971.898/0001-57,2014-01-31,683024414.9
08.971.898/0001-57,2014-02-03,681519162.42
08.971.898/0001-57,2014-02-04,680798747.36
08.971.898/0001-57,2014-02-05,680989259.53
08.971.898/0001-57,2014-02-06,680394201.01
08.971.898/0001-57,2014-02-07,681047985.82
08.971.898/0001-57,2014-02-10,682639751.42
08.971.898/0001-57,2014-02-11,683111622.13
08.971.898/0001-57,2014-02-12,683951641.16
08.971.898/0001-57,2014-02-13,682526353.52
08.971.898/0001-57,2014-02-14,682438606.62
08.971.898/0001-57,2014-02-17,683491111.96
08.971.898/0001-57,2014-02-18,684060358.54
08.971.898/0001-57,2014-02-19,684146772.37
08.971.898/0001-57,2014-02-20,679437665.62
08.971.898/0001-57,2014-02-21,677437485.49
08.971.898/0001-57,2014-02-24,677307283.14
08.971.898/0001-57,2014-02-25,676923254.85
08.971.898/0001-57,2014-02-26,676201120.23
08.971.898/0001-57,2014-02-27,673359410.1
08.971.898/0001-57,2014-02-28,672819454.63
08.971.898/0001-57,2014-03-05,672841321.11
